B02,B03,B04,B08,B11,B12,NDVI,NDWI,BSI,cloud_cover,manganese_label,elevation_m,slope_deg,terrain_relief_m
0.1409,0.1751,0.1445,0.2477,0.2123,0.1727,0.263131,-0.171712,-0.042662,1e-06,0,722.0,2.159736,15.0
0.1663,0.2133,0.2684,0.3964,0.4846,0.3768,0.192539,-0.300312,0.144638,1e-06,0,723.0,6.088528,9.0
0.1593,0.19,0.205,0.3378,0.3354,0.2863,0.244657,-0.28003,0.041735,0.0,0,256.0,1.527525,5.0
0.1683,0.2017,0.2189,0.3519,0.3505,0.2972,0.233006,-0.271315,0.045154,0.0,0,255.0,2.159736,6.0
0.1583,0.1931,0.2239,0.2674,0.3656,0.3335,0.088541,-0.161346,0.161348,0.0,0,260.0,3.41242,3.0
0.1734,0.2006,0.2343,0.3141,0.4152,0.3693,0.145514,-0.220517,0.14248,0.0,0,255.0,1.527525,6.0
0.1598,0.1787,0.2043,0.2457,0.3758,0.3716,0.092,-0.15787,0.177151,0.0,0,257.0,0.0,4.0
0.1691,0.193,0.2291,0.2792,0.4151,0.403,0.098564,-0.18255,0.179314,0.0,0,256.0,2.159736,4.0
0.1639,0.183,0.2156,0.2611,0.3882,0.363,0.095448,-0.175861,0.173795,0.0,0,257.0,1.527525,3.0
0.1658,0.1916,0.2174,0.2905,0.3899,0.3571,0.143926,-0.205144,0.141971,0.0,0,266.0,2.159736,8.0
0.1671,0.1972,0.2217,0.2854,0.3306,0.3036,0.125616,-0.18276,0.099323,0.0,0,259.0,0.0,3.0
0.1744,0.2053,0.2416,0.2893,0.3555,0.3265,0.089847,-0.169834,0.125754,0.0,0,258.0,3.052882,4.0
0.1826,0.2132,0.2567,0.3435,0.428,0.3564,0.144618,-0.234058,0.130988,0.0,0,260.0,1.527525,5.0
0.181,0.2177,0.2597,0.3169,0.4042,0.3646,0.099202,-0.185559,0.142882,0.0,0,254.0,1.527525,5.0
0.1764,0.2071,0.2442,0.3052,0.4037,0.3573,0.11103,-0.191489,0.147233,0.0,0,255.0,1.527525,3.0
0.1705,0.2031,0.2351,0.3078,0.3558,0.315,0.13391,-0.204932,0.105312,0.0,0,261.0,1.527525,5.0
0.1634,0.1848,0.2107,0.2511,0.3685,0.3661,0.087484,-0.152099,0.165744,0.0,0,256.0,2.159736,5.0
0.2044,0.2403,0.3029,0.3715,0.4782,0.4156,0.10172,-0.214449,0.151216,0.0,0,259.0,0.0,5.0
0.1836,0.2211,0.2599,0.3456,0.4482,0.4049,0.141536,-0.219693,0.144589,0.0,0,264.0,3.052882,5.0
0.1668,0.1908,0.2203,0.2699,0.321,0.2874,0.101183,-0.171695,0.106953,0.0,0,258.0,0.0,2.0
0.1535,0.1709,0.1978,0.2293,0.3488,0.3471,0.073753,-0.145927,0.176243,0.0,0,263.0,1.527525,7.0
0.2912,0.315,0.3439,0.3748,0.4187,0.3724,0.042994,-0.086692,0.067619,0.0,0,264.0,1.527525,6.0
0.2646,0.271,0.2687,0.3971,0.3871,0.2999,0.192851,-0.188744,-0.004478,0.017982,0,323.0,7.594643,25.0
0.1884,0.2145,0.2421,0.3101,0.3469,0.2812,0.123144,-0.182234,0.083218,0.017982,0,431.0,7.743239,18.0
0.179,0.211,0.2308,0.3721,0.4168,0.3123,0.234367,-0.276282,0.080504,0.017982,0,302.0,7.594643,27.0
0.1702,0.1967,0.2279,0.2841,0.3168,0.2536,0.109766,-0.18178,0.090491,0.017982,0,327.0,6.800801,32.0
0.1612,0.1884,0.1926,0.325,0.3194,0.2375,0.255796,-0.266069,0.025847,0.017982,0,378.0,25.641003,67.0
0.1875,0.2164,0.2442,0.3084,0.3535,0.2991,0.116178,-0.175305,0.093087,0.017982,0,413.0,6.800801,54.0
0.1802,0.2072,0.2364,0.3111,0.366,0.3027,0.136438,-0.200463,0.101582,0.017982,0,398.0,8.172055,51.0
0.1604,0.1786,0.1913,0.2544,0.2654,0.2176,0.141575,-0.175058,0.048078,0.017982,0,314.0,5.491994,21.0
0.1922,0.2203,0.2561,0.3226,0.3609,0.2966,0.114913,-0.188432,0.090299,0.017982,0,407.0,6.274438,17.0
0.1598,0.1813,0.1948,0.2564,0.3044,0.2541,0.136525,-0.171579,0.090671,0.017982,0,326.0,9.213529,49.0
0.1676,0.1895,0.2012,0.3141,0.3085,0.2472,0.219096,-0.247419,0.028243,0.017982,0,315.0,9.213529,25.0
0.1731,0.2051,0.2453,0.3002,0.3498,0.296,0.100642,-0.188205,0.114002,0.017982,0,413.0,3.41242,12.0
0.1755,0.2011,0.2232,0.3042,0.3433,0.2799,0.153584,-0.204037,0.082967,0.017982,0,339.0,6.274438,32.0
0.1682,0.1952,0.2052,0.3286,0.3392,0.2698,0.231173,-0.254677,0.045716,0.017982,0,287.0,4.573921,13.0
0.1671,0.1887,0.2051,0.2933,0.3352,0.256,0.176966,-0.217012,0.079844,0.017982,0,349.0,4.313351,48.0
0.171,0.2003,0.2022,0.3594,0.3514,0.2696,0.279915,-0.284259,0.021402,0.017982,0,321.0,15.352285,54.0
0.2213,0.2559,0.2958,0.3476,0.3969,0.3253,0.08051,-0.151947,0.098129,0.017982,0,337.0,9.213529,37.0
0.1878,0.2247,0.2575,0.3638,0.4394,0.3569,0.171093,-0.236364,0.11638,0.017982,0,300.0,2.159736,11.0
0.169,0.2023,0.1949,0.3917,0.3469,0.257,0.335493,-0.318855,-0.017143,0.017982,0,377.0,28.337982,59.0
0.1849,0.2173,0.2276,0.4073,0.418,0.3315,0.283037,-0.304195,0.043141,0.017982,0,296.0,5.491994,29.0
0.1725,0.1956,0.2029,0.3401,0.3079,0.2516,0.25267,-0.269741,-0.001759,0.017982,0,231.0,1.527525,6.0
0.1619,0.1794,0.1994,0.275,0.35,0.2991,0.159359,-0.210387,0.114063,0.017982,0,235.0,3.052882,7.0
0.1834,0.2183,0.2298,0.3786,0.4061,0.3272,0.244576,-0.268554,0.061691,0.017982,0,243.0,2.159736,7.0
0.168,0.1828,0.2013,0.2373,0.2704,0.2387,0.082079,-0.129731,0.075713,0.017982,0,226.0,3.41242,7.0
0.1744,0.1922,0.2082,0.2857,0.3157,0.2758,0.156914,-0.195648,0.064837,0.017982,0,232.0,1.527525,5.0
0.1658,0.1928,0.2026,0.3195,0.3213,0.2608,0.223903,-0.247316,0.038248,0.017982,0,258.0,3.41242,15.0
0.1632,0.1762,0.1911,0.2361,0.2817,0.2419,0.105337,-0.145283,0.084279,0.017982,0,237.0,3.052882,7.0
0.1939,0.2312,0.2711,0.3751,0.4546,0.382,0.160941,-0.237341,0.121032,0.017982,0,252.0,1.527525,14.0
0.186,0.2135,0.2278,0.3329,0.3283,0.2735,0.187444,-0.218521,0.034605,0.017982,0,220.0,2.159736,6.0
0.1742,0.1937,0.2164,0.25,0.2858,0.2586,0.072041,-0.126888,0.084197,0.017982,0,226.0,2.159736,5.0
0.1749,0.1942,0.2107,0.2577,0.292,0.2591,0.100342,-0.140518,0.074949,0.017982,0,231.0,3.41242,5.0
0.1807,0.1946,0.2145,0.2617,0.3287,0.2947,0.099118,-0.147052,0.102273,0.017982,0,230.0,2.159736,5.0
0.1776,0.1927,0.2155,0.2679,0.3425,0.2938,0.108399,-0.163265,0.112108,0.017982,0,233.0,2.159736,6.0
0.1738,0.1979,0.1972,0.3256,0.2998,0.2437,0.245601,-0.243935,-0.002409,0.017982,0,220.0,3.052882,5.0
0.2108,0.244,0.2622,0.3632,0.3757,0.3119,0.161497,-0.196311,0.052727,0.017982,0,234.0,2.159736,6.0
0.2182,0.2528,0.2802,0.3666,0.417,0.3288,0.133581,-0.183726,0.087676,0.017982,0,275.0,6.274438,21.0
0.1644,0.1949,0.2066,0.382,0.4142,0.3208,0.297995,-0.32432,0.063742,0.017982,0,247.0,2.159736,11.0
0.1684,0.1818,0.2008,0.241,0.3169,0.2851,0.090991,-0.140019,0.116816,0.017982,0,239.0,1.527525,5.0
0.1616,0.1751,0.1916,0.2337,0.3136,0.2791,0.098989,-0.143346,0.122043,0.017982,0,234.0,1.527525,5.0
0.165,0.1853,0.2041,0.2475,0.2861,0.251,0.096103,-0.143715,0.086075,0.017982,0,222.0,1.527525,5.0
0.1425,0.173,0.1795,0.3177,0.3386,0.2722,0.277957,-0.294885,0.059184,0.0,0,516.0,4.820199,16.0
0.1499,0.1829,0.214,0.3128,0.3889,0.3305,0.187547,-0.262054,0.131569,0.0,0,542.0,1.527525,11.0
0.15,0.1734,0.1882,0.2948,0.3623,0.2833,0.220704,-0.259291,0.106199,0.0,0,530.0,6.274438,20.0
0.1565,0.1909,0.2463,0.3477,0.4257,0.351,0.170707,-0.291125,0.142663,0.0,0,530.0,4.820199,13.0
0.1349,0.1646,0.1577,0.3497,0.3337,0.2394,0.3784,-0.359907,0.006967,0.0,0,526.0,7.594643,34.0
0.1423,0.1721,0.1911,0.3304,0.3655,0.2904,0.267114,-0.315025,0.081512,0.0,0,544.0,3.052882,13.0
0.1326,0.1611,0.1606,0.3206,0.3151,0.2356,0.332502,-0.331119,0.024222,0.0,0,548.0,8.172055,37.0
0.1427,0.1706,0.1716,0.2945,0.3312,0.2581,0.263677,-0.266394,0.069787,0.0,0,519.0,12.133526,27.0
0.1489,0.1787,0.1956,0.357,0.4078,0.321,0.292074,-0.332836,0.087893,0.0,0,533.0,7.743239,9.0
0.1458,0.173,0.197,0.2991,0.3717,0.3177,0.205805,-0.267104,0.122139,0.0,0,534.0,6.800801,16.0
0.1562,0.1902,0.2392,0.3083,0.3971,0.3423,0.12621,-0.236911,0.156068,0.0,0,560.0,2.159736,9.0
0.1399,0.1694,0.1651,0.3383,0.3361,0.2472,0.34406,-0.332677,0.023484,0.0,0,528.0,2.159736,29.0
0.154,0.1824,0.199,0.3061,0.3638,0.2853,0.212037,-0.253224,0.100401,0.0,0,518.0,4.573921,17.0
0.1467,0.1767,0.1773,0.2977,0.3265,0.2679,0.253474,-0.255059,0.062645,0.0,0,536.0,1.527525,17.0
0.1343,0.1648,0.166,0.3416,0.3598,0.2619,0.345942,-0.349131,0.049815,0.0,0,543.0,5.491994,14.0
0.1499,0.176,0.202,0.3161,0.397,0.3115,0.220228,-0.284698,0.124883,0.0,0,545.0,1.527525,7.0
0.1467,0.1724,0.1789,0.2953,0.341,0.2688,0.245466,-0.262775,0.080986,0.0,0,528.0,9.213529,23.0
0.1495,0.1761,0.2126,0.2927,0.3764,0.3289,0.15852,-0.24872,0.142358,0.0,0,523.0,0.0,6.0
0.1367,0.1648,0.1684,0.3361,0.3425,0.2529,0.332408,-0.341984,0.038731,0.0,0,548.0,6.088528,17.0
0.1427,0.1719,0.1811,0.3473,0.3642,0.2694,0.314534,-0.337827,0.053414,0.0,0,505.0,6.800801,26.0
0.1615,0.1954,0.2304,0.3335,0.4167,0.3343,0.182834,-0.261108,0.133176,0.009991,0,320.0,10.573524,24.0
0.1935,0.2428,0.2916,0.3458,0.4324,0.3911,0.085033,-0.174992,0.146204,0.009991,0,311.0,1.527525,7.0
0.177,0.2105,0.247,0.3627,0.4645,0.3726,0.189765,-0.265527,0.137308,0.009991,0,314.0,9.090276,25.0
0.1617,0.1925,0.2084,0.33,0.3874,0.3164,0.225854,-0.263158,0.095724,0.009991,0,298.0,0.0,10.0
0.1727,0.2028,0.2335,0.3106,0.3902,0.3264,0.141702,-0.209973,0.126829,0.009991,0,302.0,5.491994,6.0
0.1395,0.1686,0.1559,0.3591,0.3001,0.223,0.394563,-0.361001,-0.044626,0.009991,0,293.0,3.41242,7.0
0.1739,0.2032,0.2312,0.2799,0.3145,0.284,0.095285,-0.158766,0.091946,0.009991,0,297.0,4.820199,5.0
0.1674,0.1967,0.2166,0.3004,0.3408,0.2916,0.162089,-0.20861,0.087398,0.009991,0,295.0,3.41242,5.0
0.1683,0.1975,0.2297,0.2499,0.2784,0.2551,0.042118,-0.117121,0.097053,0.009991,0,299.0,0.0,4.0
0.1668,0.1999,0.2308,0.2761,0.3352,0.2956,0.089367,-0.160084,0.122014,0.009991,0,295.0,2.159736,6.0
0.1649,0.197,0.2337,0.3198,0.426,0.3448,0.155556,-0.237616,0.152919,0.009991,0,333.0,7.594643,32.0
0.1682,0.1981,0.2267,0.2745,0.356,0.3131,0.095371,-0.161659,0.136532,0.009991,0,311.0,4.820199,5.0
0.1824,0.2282,0.2913,0.3721,0.4796,0.3827,0.121797,-0.239713,0.163271,0.009991,0,304.0,4.820199,19.0
0.1754,0.2082,0.2397,0.2701,0.3089,0.2796,0.059631,-0.129417,0.103712,0.009991,0,300.0,1.527525,7.0
0.1654,0.1887,0.2064,0.2664,0.276,0.2344,0.126904,-0.170732,0.055349,0.009991,0,303.0,0.0,5.0
0.1852,0.2176,0.256,0.2841,0.3248,0.2969,0.052027,-0.132549,0.10618,0.009991,0,295.0,1.527525,3.0
0.165,0.1939,0.2194,0.2543,0.3365,0.3011,0.073675,-0.134761,0.140074,0.009991,0,310.0,0.0,6.0
0.171,0.1982,0.2127,0.3149,0.3646,0.3009,0.193707,-0.227441,0.085967,0.009991,0,303.0,3.052882,6.0
0.1908,0.2311,0.2656,0.3001,0.373,0.3305,0.060986,-0.129895,0.130766,0.009991,0,305.0,2.159736,6.0
0.1746,0.2048,0.237,0.2631,0.3064,0.2803,0.05219,-0.124599,0.107736,0.009991,0,300.0,3.41242,6.0
0.2096,0.2329,0.237,0.3223,0.3338,0.3383,0.152512,-0.161023,0.035277,2e-06,0,633.0,4.820199,7.0
0.1662,0.182,0.2092,0.2926,0.474,0.3854,0.166202,-0.233038,0.196497,2e-06,0,637.0,1.527525,11.0
0.1401,0.1633,0.1524,0.3761,0.2906,0.2035,0.423273,-0.394512,-0.076314,2e-06,0,619.0,4.820199,11.0
0.1861,0.2078,0.2319,0.3599,0.401,0.3448,0.216289,-0.267923,0.073713,2e-06,0,628.0,1.527525,11.0
0.1348,0.1633,0.1386,0.4106,0.2733,0.1888,0.495266,-0.430911,-0.139455,2e-06,0,636.0,3.052882,8.0
0.1448,0.1564,0.1676,0.2787,0.3436,0.2678,0.248936,-0.281085,0.093827,2e-06,0,640.0,1.527525,9.0
0.2171,0.2629,0.3113,0.3652,0.3794,0.3378,0.079675,-0.162872,0.085153,2e-06,0,639.0,3.41242,15.0
0.1554,0.1704,0.195,0.3038,0.3982,0.3131,0.218123,-0.281316,0.127328,2e-06,0,635.0,3.052882,11.0
0.1985,0.2322,0.2837,0.3256,0.3712,0.3402,0.068767,-0.167444,0.110941,2e-06,0,627.0,6.45483,15.0
0.1419,0.1667,0.1544,0.3346,0.2898,0.2179,0.368507,-0.334929,-0.035082,2e-06,0,632.0,0.0,8.0
0.203,0.2479,0.2802,0.3278,0.3945,0.3079,0.078289,-0.138788,0.11937,2e-06,0,620.0,2.159736,10.0
0.1497,0.1619,0.1757,0.2706,0.4022,0.3155,0.212637,-0.251329,0.157884,2e-06,0,634.0,7.594643,11.0
0.1583,0.1666,0.1803,0.2596,0.281,0.2597,0.180268,-0.218207,0.049363,2e-06,0,638.0,1.527525,12.0
0.1513,0.1666,0.1822,0.3014,0.3859,0.3071,0.246485,-0.288034,0.113049,2e-06,0,635.0,1.527525,11.0
0.1386,0.1686,0.1429,0.3938,0.2708,0.1886,0.467486,-0.400427,-0.125462,2e-06,0,611.0,2.159736,8.0
0.1436,0.1722,0.1603,0.3671,0.2829,0.1946,0.392112,-0.361394,-0.070762,2e-06,0,617.0,4.820199,13.0
0.4583,0.5122,0.536,0.5481,0.5874,0.6042,0.011161,-0.033858,0.054935,2e-06,0,624.0,0.0,12.0
0.1587,0.1824,0.2119,0.3216,0.4246,0.3322,0.205623,-0.27619,0.139864,2e-06,0,624.0,2.159736,10.0
0.1734,0.1973,0.2311,0.3094,0.4396,0.4185,0.144866,-0.221235,0.162896,2e-06,0,633.0,4.573921,17.0
0.1788,0.1912,0.2073,0.2636,0.3115,0.293,0.119558,-0.159191,0.079484,2e-06,0,640.0,3.41242,15.0
0.1828,0.2103,0.2416,0.3159,0.4407,0.3959,0.133274,-0.200684,0.155461,1e-06,1,737.0,2.159736,11.0
0.1672,0.1918,0.2193,0.2864,0.4218,0.3533,0.132687,-0.197825,0.17128,1e-06,1,969.0,9.573118,75.0
0.2082,0.2561,0.332,0.4237,0.5563,0.4623,0.121344,-0.246543,0.168662,1e-06,1,744.0,3.41242,12.0
0.2083,0.2411,0.2688,0.3453,0.4111,0.3685,0.124573,-0.177694,0.102392,1e-06,1,756.0,4.573921,35.0
0.1906,0.2345,0.2906,0.3775,0.4862,0.4041,0.13007,-0.23366,0.155179,1e-06,1,743.0,5.491994,13.0
0.1763,0.1915,0.1893,0.3824,0.4106,0.4027,0.337765,-0.332636,0.03556,1e-06,1,723.0,2.159736,8.0
0.21,0.2401,0.2703,0.3357,0.4319,0.4332,0.107921,-0.16603,0.125411,1e-06,1,731.0,2.159736,9.0
0.1943,0.2383,0.2992,0.4069,0.5389,0.4291,0.152528,-0.261314,0.164594,1e-06,1,751.0,3.41242,10.0
0.1753,0.2051,0.2423,0.3112,0.4469,0.3864,0.124481,-0.205501,0.172408,1e-06,1,837.0,23.267078,98.0
0.1653,0.2038,0.2479,0.3432,0.45,0.3709,0.161225,-0.254845,0.156996,1e-06,1,776.0,9.213529,20.0
0.223,0.2637,0.3195,0.3646,0.4623,0.4202,0.065926,-0.160592,0.141814,1e-06,1,740.0,6.45483,25.0
0.1769,0.198,0.2202,0.2749,0.4087,0.3499,0.110483,-0.162614,0.163875,1e-06,1,999.0,12.133526,61.0
0.1614,0.1947,0.2278,0.3209,0.4109,0.3152,0.169674,-0.244763,0.139518,1e-06,1,759.0,0.0,20.0
0.1768,0.2163,0.269,0.3795,0.4726,0.3782,0.170393,-0.273917,0.142769,1e-06,1,775.0,4.573921,36.0
0.1719,0.2088,0.2401,0.3149,0.4213,0.3645,0.134775,-0.202597,0.152064,1e-06,1,822.0,28.072487,102.0
0.2144,0.2466,0.2832,0.3443,0.4209,0.3916,0.097371,-0.165341,0.115141,1e-06,1,741.0,0.0,8.0
0.1457,0.1593,0.1768,0.2624,0.3983,0.336,0.1949,-0.244487,0.169854,1e-06,1,867.0,28.072487,80.0
0.2047,0.2347,0.2619,0.3335,0.4055,0.3767,0.120255,-0.173882,0.107167,1e-06,1,740.0,0.0,9.0
0.2874,0.3259,0.3607,0.3988,0.443,0.4006,0.050165,-0.100593,0.078864,1e-06,1,740.0,3.41242,12.0
0.1457,0.175,0.2015,0.3372,0.3987,0.2991,0.251903,-0.316673,0.1083,1e-06,1,752.0,3.41242,17.0
0.1595,0.1732,0.2053,0.2686,0.3814,0.3239,0.133572,-0.215935,0.156287,1e-06,0,311.0,8.172055,29.0
0.1474,0.1629,0.1678,0.2945,0.3322,0.2529,0.274064,-0.287713,0.061684,1e-06,0,273.0,5.491994,25.0
0.157,0.1704,0.193,0.2605,0.3812,0.3278,0.148842,-0.209097,0.158011,1e-06,0,293.0,15.002539,39.0
0.1576,0.1739,0.2152,0.3047,0.4161,0.3262,0.172148,-0.273297,0.154535,1e-06,0,249.0,3.052882,10.0
0.1567,0.1695,0.195,0.2636,0.3815,0.3174,0.149586,-0.217271,0.156701,1e-06,0,248.0,11.764993,59.0
0.1522,0.1641,0.1891,0.2821,0.3531,0.2913,0.197368,-0.264455,0.110497,1e-06,0,298.0,7.594643,20.0
0.1819,0.2058,0.2193,0.3077,0.347,0.2869,0.167742,-0.198442,0.072639,1e-06,0,226.0,0.0,14.0
0.1532,0.1704,0.2107,0.3199,0.4337,0.3236,0.205805,-0.304915,0.153289,1e-06,0,251.0,4.313351,12.0
0.156,0.1722,0.2081,0.2796,0.4073,0.3303,0.146607,-0.237716,0.171075,1e-06,0,239.0,3.41242,16.0
0.1568,0.1779,0.2178,0.3569,0.3967,0.3031,0.242039,-0.334705,0.089346,1e-06,0,283.0,8.578358,15.0
0.1538,0.1786,0.2085,0.34,0.3893,0.297,0.239745,-0.311223,0.095273,1e-06,0,284.0,10.142105,58.0
0.168,0.1923,0.2282,0.3101,0.4092,0.3412,0.152146,-0.234474,0.142806,1e-06,0,258.0,2.159736,7.0
0.1537,0.1807,0.204,0.3199,0.3752,0.3065,0.221225,-0.278066,0.100304,1e-06,0,225.0,4.313351,7.0
0.158,0.1724,0.218,0.3209,0.4237,0.3224,0.190945,-0.301034,0.145279,1e-06,0,277.0,4.820199,17.0
0.1551,0.1695,0.1908,0.2539,0.3618,0.313,0.141893,-0.199339,0.149334,1e-06,0,221.0,12.133526,14.0
0.1664,0.1892,0.2357,0.3262,0.4311,0.3684,0.161061,-0.265813,0.15025,1e-06,0,275.0,3.41242,14.0
0.1587,0.1744,0.2164,0.3133,0.4264,0.3261,0.182934,-0.284806,0.153211,1e-06,0,268.0,7.743239,24.0
0.1608,0.1761,0.1891,0.2875,0.354,0.2853,0.206462,-0.240293,0.095622,1e-06,0,263.0,20.897282,38.0
0.1713,0.1997,0.2579,0.3309,0.4677,0.3633,0.123981,-0.247267,0.181951,1e-06,0,247.0,6.088528,11.0
0.1609,0.1915,0.2364,0.3212,0.4218,0.3396,0.15208,-0.252974,0.154433,1e-06,0,229.0,1.527525,26.0
0.1444,0.168,0.1937,0.2806,0.3502,0.2865,0.183217,-0.251003,0.122716,0.0,0,500.0,4.820199,17.0
0.1322,0.1654,0.1402,0.361,0.2615,0.1838,0.440543,-0.371581,-0.102246,0.0,0,595.0,7.594643,42.0
0.1327,0.1707,0.1573,0.3815,0.3005,0.2122,0.41611,-0.381746,-0.058025,0.0,0,565.0,4.573921,34.0
0.1413,0.1763,0.1916,0.3344,0.3557,0.2773,0.271483,-0.309575,0.06999,0.0,0,524.0,6.800801,17.0
0.1302,0.1665,0.1509,0.3618,0.2846,0.2062,0.411352,-0.369676,-0.060916,0.0,0,583.0,13.812478,40.0
0.1475,0.1686,0.2262,0.2359,0.39,0.3773,0.020991,-0.166378,0.232893,0.0,0,539.0,15.826469,67.0
0.1305,0.1611,0.1533,0.3192,0.2704,0.2027,0.351111,-0.329169,-0.029769,0.0,0,578.0,4.820199,25.0
0.1317,0.1711,0.1566,0.3447,0.2959,0.2195,0.375224,-0.336565,-0.025729,0.0,0,545.0,4.820199,33.0
0.1294,0.1608,0.169,0.3037,0.335,0.2544,0.284959,-0.307643,0.075659,0.0,0,502.0,1.527525,19.0
0.129,0.1613,0.1543,0.3204,0.2887,0.2142,0.349905,-0.330289,-0.007172,0.0,0,575.0,9.213529,28.0
0.1316,0.1631,0.1585,0.3199,0.2963,0.2183,0.337375,-0.324638,0.003641,0.0,0,563.0,9.213529,26.0
0.1577,0.1692,0.2055,0.2185,0.3487,0.3322,0.03066,-0.12716,0.191316,0.0,0,593.0,12.919856,47.0
0.1439,0.1653,0.2067,0.2138,0.3898,0.3762,0.016885,-0.127935,0.250262,0.0,0,552.0,13.415196,41.0
0.1466,0.169,0.1729,0.2863,0.3086,0.2502,0.246951,-0.257632,0.05315,0.0,0,656.0,4.820199,38.0
0.1302,0.1605,0.1526,0.3174,0.268,0.2014,0.350638,-0.328311,-0.031099,0.0,0,616.0,10.678415,39.0
0.1515,0.1731,0.2438,0.2515,0.3778,0.3326,0.015546,-0.184644,0.213352,0.0,0,557.0,16.601549,88.0
0.1434,0.1709,0.2104,0.2609,0.366,0.3353,0.10715,-0.20843,0.175487,0.0,0,485.0,4.313351,14.0
0.1346,0.1648,0.1743,0.3156,0.3504,0.2757,0.288426,-0.313905,0.076418,0.0,0,519.0,3.052882,16.0
0.1436,0.1657,0.2264,0.2392,0.4038,0.3864,0.027491,-0.181526,0.244225,0.0,0,530.0,4.820199,33.0
0.1291,0.1598,0.1423,0.3167,0.2592,0.1865,0.379956,-0.329276,-0.052284,0.0,0,589.0,4.313351,15.0
0.2574,0.2839,0.307,0.3504,0.453,0.4343,0.066018,-0.10484,0.111274,2e-06,0,608.0,3.41242,9.0
0.1511,0.1803,0.17,0.3801,0.3524,0.2644,0.381931,-0.356531,-0.008352,2e-06,0,630.0,3.052882,10.0
0.181,0.2075,0.2379,0.3655,0.5473,0.4553,0.211468,-0.275742,0.179245,2e-06,0,611.0,4.573921,9.0
0.2103,0.251,0.3091,0.3767,0.532,0.4655,0.098571,-0.200255,0.177929,2e-06,0,595.0,1.527525,4.0
0.2242,0.2741,0.3443,0.4349,0.5929,0.511,0.116273,-0.226798,0.174215,2e-06,0,603.0,2.159736,8.0
0.142,0.1619,0.1476,0.3865,0.3019,0.2208,0.447295,-0.409555,-0.080777,2e-06,0,623.0,1.527525,10.0
0.1788,0.1916,0.2174,0.2705,0.4289,0.388,0.108834,-0.170742,0.17981,2e-06,0,607.0,1.527525,6.0
0.2203,0.284,0.3999,0.4704,0.6782,0.582,0.081007,-0.247084,0.219019,2e-06,0,622.0,1.527525,6.0
0.1966,0.2318,0.2724,0.363,0.5238,0.4516,0.142587,-0.220578,0.17451,2e-06,0,633.0,1.527525,7.0
0.2409,0.2528,0.2814,0.3642,0.5081,0.4812,0.128253,-0.180551,0.132224,2e-06,0,640.0,7.594643,14.0
0.1729,0.2007,0.2372,0.3644,0.4795,0.4033,0.211436,-0.289683,0.143062,2e-06,0,618.0,3.052882,15.0
0.1793,0.2138,0.245,0.3596,0.4527,0.3674,0.189547,-0.254273,0.128417,2e-06,0,630.0,1.527525,7.0
0.2119,0.2494,0.3052,0.4126,0.5929,0.5194,0.149624,-0.246526,0.179693,2e-06,0,606.0,4.820199,9.0
0.1819,0.202,0.2327,0.3566,0.506,0.4106,0.210249,-0.276763,0.156749,2e-06,0,608.0,3.052882,5.0
0.2316,0.2798,0.3518,0.459,0.6866,0.63,0.132215,-0.242555,0.201157,2e-06,0,617.0,3.41242,9.0
0.1994,0.2328,0.2872,0.3908,0.5622,0.5004,0.152802,-0.253368,0.18005,2e-06,0,610.0,2.159736,8.0
0.1431,0.1655,0.148,0.3683,0.3056,0.2331,0.42669,-0.379918,-0.059896,2e-06,0,597.0,3.052882,8.0
0.1693,0.1894,0.218,0.3228,0.4978,0.3962,0.193787,-0.260445,0.185197,2e-06,0,615.0,3.41242,8.0
0.171,0.189,0.2056,0.2822,0.3803,0.3708,0.157032,-0.197793,0.127707,2e-06,0,604.0,2.159736,7.0
0.1507,0.1674,0.1721,0.3444,0.3483,0.2604,0.333591,-0.345838,0.024914,2e-06,0,626.0,1.527525,5.0
0.1507,0.1682,0.1989,0.3144,0.3726,0.2924,0.225015,-0.302942,0.102643,1e-06,1,240.0,6.800801,32.0
0.1539,0.1711,0.2108,0.3051,0.4009,0.3125,0.182787,-0.281394,0.142617,1e-06,1,237.0,7.594643,25.0
0.1616,0.1807,0.2161,0.2873,0.3698,0.3303,0.141438,-0.227778,0.132393,1e-06,1,208.0,4.820199,7.0
0.1517,0.1724,0.1983,0.3153,0.368,0.2929,0.227804,-0.293008,0.0961,1e-06,1,227.0,1.527525,12.0
0.1616,0.1802,0.2129,0.2898,0.3602,0.3099,0.152974,-0.233191,0.11879,1e-06,1,226.0,4.313351,22.0
0.1539,0.1691,0.1989,0.2716,0.3573,0.3092,0.154516,-0.232585,0.133136,1e-06,1,205.0,3.41242,13.0
0.1563,0.173,0.1816,0.2935,0.3897,0.3058,0.235529,-0.258307,0.118989,1e-06,1,216.0,3.41242,13.0
0.1749,0.2026,0.2365,0.3107,0.4245,0.3537,0.135599,-0.210598,0.152974,1e-06,1,215.0,0.0,10.0
0.1595,0.1785,0.2057,0.294,0.3941,0.3266,0.176706,-0.244444,0.138897,1e-06,1,215.0,0.0,7.0
0.1635,0.1874,0.235,0.3215,0.4216,0.3421,0.155436,-0.26351,0.150315,1e-06,1,231.0,7.743239,12.0
0.1657,0.1848,0.2151,0.3048,0.3968,0.3266,0.172533,-0.245098,0.130636,1e-06,1,215.0,6.088528,14.0
